,User,Date Created,Number of Likes,Source of Tweet,Tweet
1218,_Tra_EL_,2023-01-31 23:39:18+00:00,0,Twitter for Android,"@comedianpreach @SnyderQueen_ @netflix This is the main thing with Henry. It's going to take a lot to get him back. He's not going to wait around for Netflix right now.  He will be all hands in on Warhammer. If this happens, you would think this will happen years down the road when Zack is freed up from Rebel Moon."
1219,firedmaeng,2023-01-31 23:39:17+00:00,1,Twitter Web App,"@QuinnNoelle94 without social media
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
1220,RPPNoticias,2023-01-31 23:39:16+00:00,5,Agorapulse app,"📲📺 Adiós a las cuentas compartidas de Netflix: desde marzo empezarán a regir las nuevas reglas.
https://t.co/aGZ0E1q9wb"
1221,PocahontasS25,2023-01-31 23:39:16+00:00,0,Twitter for iPhone,"Tô nem me reconhecendo, tô muito tranquila, preferindo ficar em casa vendo Netflix e priorizando conquistar minhas coisas"
1222,Kai_Archer_,2023-01-31 23:39:16+00:00,0,Twitter for iPhone,"@Tiffany7117 somebody is gonna bash me, but g-eazy.. elliot root is good, too

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
1223,itsstavhi,2023-01-31 23:39:15+00:00,0,Twitter for iPhone,@Netflix_CA same
1224,jillxleigh,2023-01-31 23:39:13+00:00,0,Twitter for Android,@winterlorn Oh we really meant business from go. #SaveWarriorNun NETFLIX REVERSE YOUR DECISION
1225,Cygniis,2023-01-31 23:39:11+00:00,4,Twitter for Android,"@sapphic_maelle Bea on the left as it seems closer to the door and if something were to happen Ava could take cover between the bed and the wall (assuming there's space)

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
1226,Hannah101__,2023-01-31 23:39:10+00:00,31,Twitter Web App,"cool cool my tweets are just sitting out in the abyss seen by no one because twitter has yet to get it's shit together

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
1227,fruityavatricee,2023-01-31 23:39:07+00:00,1,Twitter for Android,"@QuinnNoelle94 One arm 
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
1228,QueenTalkSwan2,2023-01-31 23:39:05+00:00,0,Twitter for iPhone,"@WarriorNunKTY Both, depends of the moment 

#SaveWarriorNun 
#WarriorNun 

NETFLIX REVERSE YOUR DECISION"
1229,LoreCatugal,2023-01-31 23:39:05+00:00,1,Twitter for Android,"@reagomyeggoo NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/DnXMRRBXQH"
1230,zuu_mecha,2023-01-31 23:39:04+00:00,0,Twitter for Android,@RealistIslander NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun https://t.co/EaBwQTbvKe
1231,browngirllocd,2023-01-31 23:39:04+00:00,1,Twitter for iPhone,Is you people on Netflix good?
1232,Nicole28433473,2023-01-31 23:39:03+00:00,0,Twitter for iPhone,Yes another great article that hits home how so many feel. Thank you for this #SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION
1233,Pinkpenguin350,2023-01-31 23:39:00+00:00,48,Twitter for Android,"How I feel about this fandom sometimes 😂
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/4XNTrBXHEG"
1234,sadieeadler,2023-01-31 23:39:00+00:00,0,Twitter Web App,"we are never

#WarriorNun #SaveWarriorNun 
NETFLIX REVERSE YOUR DECISION"
1235,itsem3345,2023-01-31 23:38:58+00:00,1,Twitter for iPhone,"YALL PLS 😭😭😭😭😭😭
#SaveWarriorNun
NETFLIX REVERSE YOUR DECISION"
1236,laesthercha,2023-01-31 23:38:58+00:00,3,Twitter for Android,buenas noches porque se que mañana voy a poder levantarme y ver this is us de one direction en bucle como si fuera la única peli existente en netflix :p
1237,sophie_2k_,2023-01-31 23:38:56+00:00,1,Twitter for iPhone,"@QuinnNoelle94 Crush
But I also don’t keep a diary so
NETFLIX REVERSE YOUR DECISION
 #SaveWarriorNun #WarriorNun"
1238,ddl5harmony,2023-01-31 23:38:55+00:00,0,Twitter for Android,"@amrperfeitols Que bom hahah

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
1239,_jhaycen_,2023-01-31 23:38:54+00:00,0,Twitter for iPhone,"Netflix has not given any official reason why the series was cancelled which makes me even more angrier but as Variety reported, some creators believe that strong viewership – which Fate definitely had – does not necessarily mean the streamer will renew a series. https://t.co/K40D9gmLIU"
1240,afspatriota,2023-01-31 23:38:54+00:00,2,Twitter for Android,@JanainaDoBrasil Cara... assisti uma série na Netflix e vai ser feliz... você é irrelevante no cenário político....
1241,_isnthathim_,2023-01-31 23:38:54+00:00,0,Twitter for iPhone,Honestly might be my last thing watching on Netflix there’s plenty of movies coming out in the box office that’ll I wait for instead of waiting months just to see movies and shows that’s not even fully developed before released.
1242,_isnthathim_,2023-01-31 23:38:53+00:00,0,Twitter for iPhone,#LockwoodandCo acting was on point the writers just shouldn’t be waiting for part two. Nd Netflix shouldn’t continue with 8 episodes.
1243,WN3Imbegging,2023-01-31 23:38:51+00:00,0,Twitter for Android,I never dared to do that 😂 NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
1244,RyanKennedy_22,2023-01-31 23:38:50+00:00,23,Twitter for iPhone,Be honest. How many of you knew there was a Pee-Wee Herman movie that came out recently a few years back? I didn’t. But my kids have found it on Netflix &amp; now we’re watching it 😂 https://t.co/jF51nuYd0I
1245,OlyaApostol,2023-01-31 23:38:49+00:00,0,Twitter for iPhone,"Manifest, great job @netflix"
1246,KendraCata,2023-01-31 23:38:48+00:00,0,Twitter for Android,"@Juuhtumbrl NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun
#WarriorNun"
1247,holdmeiholdu,2023-01-31 23:38:48+00:00,0,Twitter for iPhone,"A great read 👏🏼🥰 

You picked the right fandom 🤜🏼🤛🏼

#SaveWarriorNun #WarriorNun 🫶🏼❤️

NETFLIX REVERSE YOUR DECISION"
1248,lavoixdeportici,2023-01-31 23:38:48+00:00,0,Twitter Web App,@SinbadBoi_ Il faut un épisode NETFLIX sur le DRAMA SAINT-GERMAIN.
1249,R4ptor2125,2023-01-31 23:38:45+00:00,0,Twitter for Android,@sketpants Make a good netflix show
1250,Marina_AO16,2023-01-31 23:38:45+00:00,0,Twitter for Android,"NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun"
1251,kaoruxsama,2023-01-31 23:38:45+00:00,1,Twitter Web App,"@Capt_MBishop C'est toi la mémé ! è_é 
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun https://t.co/7WHBk8M1oA"
1252,m_cingrosova,2023-01-31 23:38:43+00:00,1,Twitter for iPhone,"@Joanne_MRose Mostly cola but I like both. 
NETFLIX REVERSE YOUR DECISION
 #SaveWarriorNun"
1253,desboc4d4,2023-01-31 23:38:43+00:00,0,Twitter for Android,"NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun 
#WarriorNun"
1254,AllxDayxRayx,2023-01-31 23:38:42+00:00,14,Twitter Web App,"Extremely entertaining podcast we had with @JimOCampbell on @MarketMakerSins!
Co-Executive Producer and Featured in the Netflix docuseries – “Madoff: The Monster of Wall Street"". Jim had direct access to Madoff and his family offering a unique perspective
https://t.co/EzJkaHrpoV"
1255,RationalNerd,2023-01-31 23:38:40+00:00,1,Twitter Web App,"@ufcfan4life2 Dang you guys are on fire! Anything about some of the challenges of being a production designer for #WarriorNun? I honestly have no idea what a production designer does.

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
1256,smdetar,2023-01-31 23:38:40+00:00,0,Twitter for iPhone,"@user1313qn If I win the lottery I’ll be able to afford doing my dream job. 

NETFLIX REVERSE YOUR DECISION #WarriorNun #SaveWarriorNun"
1257,CDF5555,2023-01-31 23:38:40+00:00,1,Twitter for iPhone,"2023年2月公開の気になる映画
2/3
バイオレント・ナイト
FALL フォール
2/10
バビロン
対峙
2/17
アントマン&amp;ワスプ　クアントマニア
別れる決心
ボーンズ アンド オール
ベネデッタ
Sharper 騙す人(Apple TV+)
2/23
ちひろさん(Netflix)
逆転のトライアングル
ワース　命の値段"
1258,_jhaycen_,2023-01-31 23:38:39+00:00,1,Twitter for iPhone,The show runner left Netflix to Amazon &amp; that may have played a role in the cancellation https://t.co/ippAJWoA4X
1259,sapphicboghag,2023-01-31 23:38:38+00:00,13,Twitter for Android,"It is 7°F/-14°C and rather chilly inside so Our Prince is resting on only the finest heating pad (concealed below this blanket).

For good fortune in the days to come, RT and wish him well below with a #savewarriornun #warriornun NETFLIX REVERSE YOUR DECISION https://t.co/HIoefDXyIi"
1260,catharticway,2023-01-31 23:38:38+00:00,1,Twitter for iPhone,"@willbikeforfood I’m usually a calmer person, I swear 😭

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
1261,conys_tarot,2023-01-31 23:38:38+00:00,12,Twitter for iPhone,"Netflixのザ・キング。
毎日のお風呂タイムに少しずつ観てるんだけど、２つのパラレルワールドで展開される話、面白いよ。

なにより
イ・ミンホが
カッコいい

(わかってる！ココママさん！え？ミンホ違いの方のドラマfabulousは観ないんですか？と言いたいのであろう！わかっておる！満を持し文字数) https://t.co/Na3EZljWWb"
1262,GuimaraesJuh,2023-01-31 23:38:38+00:00,1,Twitter for Android,"just a masterpiece
NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
1263,ramossr444,2023-01-31 23:38:37+00:00,0,Twitter for iPhone,@valouzz_ the society sur netflix
1264,marianafsx__,2023-01-31 23:38:36+00:00,1,Twitter for iPhone,filmes da netflix:
1265,birbxbirb,2023-01-31 23:38:36+00:00,1,Twitter for Android,"@sodaandwine You have blessed me with a racoon meme I haven't seen before. I am stealing it and will treasure it always. Thx

#SaveWarriorNun #WarriorNun NETFLIX REVERSE YOUR DECISION https://t.co/a2mPLT0QOf"
1266,_jhaycen_,2023-01-31 23:38:36+00:00,0,Twitter for iPhone,The most likely explanation for Netflix's decision to cancel is that the viewing figures simply didn't support renewing it for season 3 https://t.co/QdpcixzftY
1267,Garah08736736,2023-01-31 23:38:33+00:00,0,Twitter for iPhone,Hi we need to #SaveWarriorNun NETFLIX REVERSE YOUR DECISION
1268,OfficialTaajB,2023-01-31 23:38:33+00:00,0,Twitter for iPhone,"All the lesbian films I used to watch on Netflix are gone, ugh"
1269,_jhaycen_,2023-01-31 23:38:32+00:00,2,Twitter for iPhone,"7. TINY PRETTY THINGS 

After an attack brings down the star student at a ballet school, her replacement enters a world of lies, betrayal and cutthroat competition.
.
It had a total of 32M views but got cancelled for reasons best known to Netflix - Brennan Clost https://t.co/noe8GxAz0B"
1270,mourousb25,2023-01-31 23:38:30+00:00,2,Twitter for iPhone,@SnyderQueen_ @netflix @ResSnyderVerse @SkiiwalkerTweet @TheNuGeekz @ZSJLtoNetflix @CutAyer @ZackSnyder #SellSnyderVerseToNetflix #SellZSJLtoNetflix
1271,vulgotinhu,2023-01-31 23:38:30+00:00,0,Twitter for iPhone,Chuvinha da um gatilho pra ficar de dengo assistindo netflix
1272,mjcaruci,2023-01-31 23:38:30+00:00,1,Twitter for iPhone,"@MillsReggie And also remember those who help you fight the Holy War #SaveWarriorNun #WarriorNun 

NETFLIX REVERSE YOUR DECISION"
1273,menacingsqrrl,2023-01-31 23:38:27+00:00,1,Twitter for iPhone,I am enjoying this @pamelaanderson documentary on Netflix.
1274,DeporCoOficial,2023-01-31 23:38:27+00:00,0,Besocy_Oficial,Netflix: ¿qué es la función “Caja misteriosa” y cómo descubrir series con esta? https://t.co/BSnt3chc5k
1275,_jhaycen_,2023-01-31 23:38:26+00:00,0,Twitter for iPhone,"9. RAISING DION

It’s about a single mother who must hide her young son's superpowers to protect him from exploitation while investigating their origins &amp; her husband's death.
-
It’s likely the decision to cancel the series was due to Netflix being more selective with its content https://t.co/JMWt1R9mWu"
1276,bezootje1,2023-01-31 23:38:26+00:00,0,Blog2Social APP,"Fall In Love All Over Again: Netflix heeft de trailer gelanceerd voor de komende Spaanse romantische komedieserie ""In Love All Over Again"".  #FallInLoveAllOverAgain #netflix #romcom #series #spaans #trailer

https://t.co/NCzpRh5FsG https://t.co/itdrHRjsic"
1277,MainelyMandy,2023-01-31 23:38:25+00:00,7,Twitter for Android,Omg why is Netflix trying to kill me? https://t.co/ecN1Dj6PO2
1278,roseonweb,2023-01-31 23:38:24+00:00,0,Twitter for Android,"@NetflixGeeked And you need a refresher to this: NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun https://t.co/3YfaDBYES8"
1279,bea_burner,2023-01-31 23:38:23+00:00,0,Twitter for Android,"@RealistIslander Sally is from an interview that is universally hated by everyone (apparently the one with the dude ... )
NETFLIX REVERSE YOUR DECISION 
#SaveWarriorNun #WarriorNun"
1280,benznasty13,2023-01-31 23:38:23+00:00,0,Twitter for iPhone,Its easier to just cancel netflix now. Not worth the hassle
1281,erzarizzoli,2023-01-31 23:38:22+00:00,1,Twitter for Android,"@QuinnNoelle94 Valedictorian. I wish to be smart and knowledgeable as Bea.

NETFLIX REVERSE YOUR DECISION
#WarriorNun #SaveWarriorNun"
1282,_jhaycen_,2023-01-31 23:38:22+00:00,0,Twitter for iPhone,"Top 9 Netflix series that were canceled (my opinion)
 
A thread 👇"
1283,Warriornun111,2023-01-31 23:38:20+00:00,1,Twitter for iPhone,Great work 👏 NETFLIX REVERSE YOUR DECISION #SaveWarriorNun
1284,Toruko_daich,2023-01-31 23:38:19+00:00,0,Twitter for Android,"NETFLIX REVERSE YOUR DECISION
#SaveWarrionNun #WarriorNun"
1285,kvvibes,2023-01-31 23:38:18+00:00,0,Twitter for iPhone,@Dopez18 On Netflix ?
1286,s_ayeshare,2023-01-31 23:38:17+00:00,2,Twitter Web App,"@hayanxstalgia darlin i'd faint.
(Or cramp my neck b/c m ticklish, its so annoying) 
NETFLIX REVERSE YOUR DECISION
#WarriorNun #SaveWarriorNun"
1287,BorjaPertusa,2023-01-31 23:38:16+00:00,0,Twitter for Android,"Netflix ha decidido cómo hacer para no compartir cuenta, o como les gusta llamarlo, plan maestro para perder miles de clientes"
1288,cleo8719,2023-01-31 23:38:16+00:00,0,Twitter for Android,"@Jereczko97 @WilliamMiller #SaveWarriorNun #WarriorNun 
NETFLIX REVERSE YOUR DECISION https://t.co/IHap52lpj3"
1289,OWesleyy_,2023-01-31 23:38:15+00:00,0,Twitter for Android,@bahialorde E a Netflix?
1290,hickmott_alex,2023-01-31 23:38:15+00:00,1,Twitter for Android,@AlexGoldberg_ @CFCPys @CLMerlo Best series on Netflix
1291,mookkitt_,2023-01-31 23:38:14+00:00,1,Twitter Web App,"@elosnk hold your breath for 10 sec., do it again if it didn't work the first time. or chug water really fast

#SaveWarriorNun #WarriorNun
NETFLIX REVERSE YOUR DECISION"
1292,aratakinho,2023-01-31 23:38:13+00:00,0,Twitter for Android,bora netflix porra solta logo a live action de fnaf
1293,eL_portugeZ,2023-01-31 23:38:10+00:00,0,Twitter for iPhone,@VVermelha Vivo na Alemanha e até hoje não deu para ver nada do Netflix do Benfica.
1294,lucydesigns0,2023-01-31 23:38:10+00:00,2,Twitter Web App,"@RoseKei26340518 nope, not familiar :)

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
1295,LaJornadaMaya,2023-01-31 23:38:10+00:00,0,Echobox,#Infórmate I #Netflix no permitirá más cuentas compartidas entre personas que no vivan en la misma casa y recientemente reveló cómo bloqueará a usuarios que incumplan esta medida.👇 https://t.co/VhOVg7LOYV
1296,TECHIMIONA46,2023-01-31 23:38:10+00:00,3,Twitter for Android,"@avanunice That would kill us all with a message 

NETFLIX REVERSE YOUR DECISION

#SaveWarriorNun https://t.co/Ou6dKo3eIN"
1297,ipflores,2023-01-31 23:38:08+00:00,0,Twitter for Android,"La guerra z, fuera de Netflix."
1298,thaiixs2,2023-01-31 23:38:08+00:00,0,Twitter for Android,"acabei record of ragnarok e já quero a próxima temp, pfv vamos agilizar ai netflix, tem criança chorando"
1299,NetflixReporter,2023-01-31 23:38:07+00:00,0,Twitter Web App,"Netflix docuseries Gunther's Millions tells the stranger-than-fiction true story of the world's richest dog and his cult-like entourage. 
Netflix Release Date:  February 1 
#GunthersMillions #Netflix https://t.co/9WdBQAUVjN"
1300,coliearI,2023-01-31 23:38:05+00:00,0,Twitter for iPhone,@mjkllo y’a pas sur prime et netflix :(
1301,sophie_2k_,2023-01-31 23:38:05+00:00,1,Twitter for iPhone,"@QuinnNoelle94 Kiss

NETFLIX REVERSE YOUR DECISION
 #SaveWarriorNun #WarriorNun"
1302,Cuchitohacker33,2023-01-31 23:38:05+00:00,0,Twitter for iPhone,"¿Ya viste “Pamela Anderson: Una historia de amor” en Netflix?

https://t.co/f3OqEaSFaR"
1303,averhocarambola,2023-01-31 23:38:04+00:00,0,Twitter for Android,@moviemenfes Kan emng bkl masuk netflix sm bstation klo yg di prime sdh selesai smua epsnya gtu lo
1304,warriornunfam,2023-01-31 23:38:03+00:00,2,Twitter for iPhone,"@Jereczko97 @WilliamMiller wowowowow so many tweets in a day ! #SaveWarriorNun #WarriorNun 
NETFLIX REVERSE YOUR DECISION https://t.co/FgBYKYpIJf"
1305,beancameer,2023-01-31 23:38:02+00:00,1,Twitter for iPhone,"This is why I’m only keeping HBO Max, Disney+ and Netflix. HBO makes goddamn good shows no lie."
1306,Kai_Archer_,2023-01-31 23:38:02+00:00,0,Twitter for iPhone,"@Sound_ofa_Heart @netflix nono (yes.) make it even more polite (so much worse.)

NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun"
1307,l0islane,2023-01-31 23:38:02+00:00,3779,Twitter for Android,"I've always had a soft spot for Pamela Anderson &amp; honestly I think the new Netflix doc shows she has the right attitude in life - marry who you want, divorce who you want, never put up with abuse, protect your kids, protect animals &amp; ignore what the world has to say about you!👌 https://t.co/nCnaTJu5sV"
1308,Brenn_0_0_,2023-01-31 23:38:01+00:00,0,Twitter for Android,"NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
1309,Loonthekat,2023-01-31 23:38:00+00:00,0,Twitter for Android,Wow. Awesome. NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun
1310,user1313qn,2023-01-31 23:38:00+00:00,0,SocialChamp IO ,"Just ICYMI Reposting Articles:
https://t.co/aP3j7Ou8Qt

 #SaveWarriorNun #WarriorNun 
NETFLIX REVERSE YOUR DECISION"
1311,isnotmine24,2023-01-31 23:37:58+00:00,1,Twitter for iPhone,"@anfd95 Magnifique 🥹🥰.                                                       NETFLIX REVERSE YOUR DECISION
#SaveWarriorNun #WarriorNun"
1312,lavoixdeportici,2023-01-31 23:37:56+00:00,3,Twitter Web App,@yacine1607 Il faut un épisode NETFLIX sur le DRAMA SAINT-GERMAIN. Ce club est lunaire !
1313,cintyalop,2023-01-31 23:37:55+00:00,1,Twitter Web App,"NETFLIX REVERSE YOUR DECISION 

#SaveWarriorNun #WarriorNun"
1314,WalacNoticias,2023-01-31 23:37:53+00:00,0,Walac WP,Netflix: conoce las películas y series que se estrenan en febrero https://t.co/ys8We8g1qG
1315,Halsnead,2023-01-31 23:37:52+00:00,0,Twitter Web App,"@SimonDavisBarry @WGCtweet @DGCTalent @CMF_FMC @The_CMPA @JustinTrudeau @pablorodriguez Okay dokey, consider it re-tweeted!   NETFLIX REVERSE YOUR DECISION #SaveWarriorNun #WarriorNun"
1316,eyezonlele,2023-01-31 23:37:51+00:00,0,Twitter for iPhone,"They’ve banned this novel in schools because they felt the Netflix series glamorized suicide, rape, bullying and drug culture smh. But I disagree and said it was actually bringing awareness to what teenagers experience on a daily basis."
